Element	actin cytoskeleton reorganization	angiogenesis	endothelial cell proliferation	epithelium regeneration	establishment of cell polarity	fatty acid synthesis	fibroblast migration	gluconeogenese	glycogen synthesis	glycolysis	ketogenic acid synthesis	leukotriene synthesis	lipoxin synthesis	m1 phenotype and behavior	m2 phenotype and behavior	macrophage differentiation	maresin synthesis	myeloid dendritic cell differentiation	natural killer cell chemotaxis	neutrophil chemotaxis	p38mapk cascade	platelet activation	platelet degranulation	positive regulation of acute inflammatory response	positive regulation of vascular permeability	prostaglandin synthesis	protectin synthesis	reactive oxygen species metabolic process	resolvin synthesis	thromboxan synthesis	vasoconstriction	vasodilation
m1904	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0833333333333333	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1905	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0833333333333333	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1906	0,25	0,2	0,25	0,25	0,2	0,0909090909090909	0,2	0,2	0,142857142857143	0,2	0,111111111111111	0,166666666666667	0,2	0,2	0,333333333333333	0,25	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,333333333333333	0,166666666666667	0	0,142857142857143	0	0,142857142857143	0,2	0,2
m1907	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0909090909090909	0,2	0,166666666666667	0,142857142857143	0,333333333333333	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1908	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0833333333333333	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1909	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0833333333333333	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1910	0,2	0,25	0,25	0,25	0,25	0,111111111111111	0,25	0,2	0,166666666666667	0,166666666666667	0,142857142857143	0,2	0,166666666666667	0,2	0,25	0,25	0	0	0,166666666666667	0	0	0,125	0,1	0,142857142857143	0,2	0,2	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m1911	0,25	0,333333333333333	0,333333333333333	0,25	0,2	0,111111111111111	0,333333333333333	0,2	0,166666666666667	0,25	0,125	0,2	0,2	0,25	0,333333333333333	0,333333333333333	0	0	0,2	0	0	0,125	0,111111111111111	0,125	0,25	0,2	0	0,142857142857143	0	0,142857142857143	0,2	0,2
m1912	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0833333333333333	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1913	0,333333333333333	0,25	0,333333333333333	0,25	0,2	0,111111111111111	0,25	0,25	0,166666666666667	0,166666666666667	0,125	0,2	0,2	0,25	0,333333333333333	0,25	0	0	0,2	0	0	0,142857142857143	0,142857142857143	0,142857142857143	0,25	0,2	0	0,142857142857143	0	0,2	0,2	0,2
m1914	0,333333333333333	0,333333333333333	0,25	0,25	0,2	0,111111111111111	0,333333333333333	0,25	0,25	0,25	0,142857142857143	0,2	0,25	0,25	0,5	0,333333333333333	0	0	0,2	0	0	0,125	0,125	0,142857142857143	0,333333333333333	0,25	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m1915	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0909090909090909	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1916	0,25	0,333333333333333	0,333333333333333	0,25	0,2	0,1	0,333333333333333	0,2	0,2	0,2	0,125	0,25	0,2	0,25	0,333333333333333	0,25	0	0	0,2	0	0	0,125	0,111111111111111	0,166666666666667	0,333333333333333	0,2	0	0,142857142857143	0	0,2	0,2	0,2
m1917	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0833333333333333	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1918	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0833333333333333	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1919	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0833333333333333	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1920	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0833333333333333	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1921	0,25	0,25	0,333333333333333	0,25	0,2	0,1	0,25	0,2	0,166666666666667	0,2	0,111111111111111	0,2	0,2	0,2	0,333333333333333	0,25	0	0	0,2	0	0	0,125	0,111111111111111	0,142857142857143	0,25	0,2	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m1922	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0909090909090909	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,125	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,142857142857143	0	0,142857142857143	0,2	0,2
m1923	0,2	0,25	0,25	0,2	0,166666666666667	0,111111111111111	0,25	0,2	0,25	0,2	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,125	0,1	0,125	0,2	0,2	0	0,125	0	0,142857142857143	0,2	0,2
m1924	0,2	0,25	0,25	0,333333333333333	0,2	0,1	0,25	0,2	0,166666666666667	0,166666666666667	0,111111111111111	0,2	0,166666666666667	0,2	0,25	0,25	0	0	0,166666666666667	0	0	0,125	0,111111111111111	0,142857142857143	0,25	0,166666666666667	0	0,142857142857143	0	0,166666666666667	0,25	0,25
m1925	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0833333333333333	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1926	0,2	0,333333333333333	0,333333333333333	0,25	0,2	0,1	0,333333333333333	0,2	0,2	0,2	0,125	0,25	0,2	0,25	0,333333333333333	0,25	0	0	0,2	0	0	0,125	0,111111111111111	0,166666666666667	0,25	0,2	0	0,142857142857143	0	0,2	0,2	0,2
m1927	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0833333333333333	0,2	0,166666666666667	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1928	0,25	0,25	0,2	0,25	0,2	0,0909090909090909	0,25	0,2	0,142857142857143	0,2	0,111111111111111	0,166666666666667	0,2	0,25	0,333333333333333	0,25	0	0	0,166666666666667	0	0	0,125	0,111111111111111	0,125	0,2	0,166666666666667	0	0,142857142857143	0	0,142857142857143	0,2	0,2
m1929	0,2	0,25	0,25	0,25	0,2	0,1	0,25	0,2	0,166666666666667	0,2	0,111111111111111	0,2	0,25	0,25	0,5	0,25	0	0	0,166666666666667	0	0	0,125	0,125	0,142857142857143	0,2	0,166666666666667	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m1930	0,166666666666667	0,2	0,2	0,2	0,166666666666667	0,0833333333333333	0,2	0,25	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,142857142857143	0	0,125	0	0,142857142857143	0,2	0,2
m1931	0,2	0,25	0,5	0,25	0,2	0,111111111111111	0,25	0,166666666666667	0,142857142857143	0,2	0,111111111111111	0,2	0,166666666666667	0,2	0,25	0,25	0	0	0,2	0	0	0,125	0,125	0,125	0,25	0,2	0	0,125	0	0,142857142857143	0,2	0,2
m1932	0,333333333333333	0,333333333333333	0,25	0,5	0,25	0,1	0,333333333333333	0,333333333333333	0,166666666666667	0,333333333333333	0,125	0,2	0,25	0,5	0,5	0,5	0	0	0,2	0	0	0,125	0,125	0,142857142857143	0,25	0,2	0	0,166666666666667	0	0,166666666666667	0,25	0,25
m1933	0,25	0,25	0,25	0,333333333333333	0,25	0,1	0,25	0,25	0,166666666666667	0,25	0,142857142857143	0,2	0,2	0,333333333333333	0,333333333333333	0,333333333333333	0	0	0,2	0	0	0,166666666666667	0,166666666666667	0,142857142857143	0,25	0,2	0	0,166666666666667	0	0,166666666666667	0,25	0,25
m1934	0,2	0,333333333333333	0,333333333333333	0,25	0,2	0,1	0,333333333333333	0,2	0,2	0,25	0,125	0,25	0,2	0,25	0,333333333333333	0,25	0	0	0,2	0	0	0,125	0,125	0,166666666666667	0,25	0,2	0	0,142857142857143	0	0,2	0,2	0,2
m1935	0,2	0,25	0,25	0,25	0,2	0,1	0,25	0,2	0,166666666666667	0,2	0,125	0,2	0,25	0,25	0,5	0,333333333333333	0	0	0,166666666666667	0	0	0,142857142857143	0,142857142857143	0,142857142857143	0,2	0,166666666666667	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m1936	0,142857142857143	0,5	0,25	0,142857142857143	0,142857142857143	0,0833333333333333	0,5	0,142857142857143	0,111111111111111	0,125	0,0909090909090909	0,125	0,125	0,142857142857143	0,166666666666667	0,166666666666667	0	0	0,125	0	0	0,1	0,1	0,1	0,166666666666667	0,125	0	0,1	0	0,111111111111111	0,166666666666667	0,166666666666667
m1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1938	0,166666666666667	0,2	0,2	0,2	0,142857142857143	0,0833333333333333	0,2	0,142857142857143	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,142857142857143	0,2	0,2	0,2	0	0	0,166666666666667	0	0	0,1	0,1	0,125	0,166666666666667	0,166666666666667	0	0,125	0	0,142857142857143	0,166666666666667	0,166666666666667
m1939	0,25	0,25	0,25	0,25	0,166666666666667	0,0909090909090909	0,25	0,166666666666667	0,166666666666667	0,2	0,111111111111111	0,2	0,2	0,25	0,333333333333333	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,142857142857143	0,25	0,166666666666667	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1943	0,142857142857143	0,142857142857143	0,166666666666667	0,166666666666667	0,125	0,0769230769230769	0,142857142857143	0,125	0,125	0,142857142857143	0,1	0,142857142857143	0,125	0,166666666666667	0,166666666666667	0,166666666666667	0	0	0,142857142857143	0	0	0,0909090909090909	0,0909090909090909	0,1	0,142857142857143	0,142857142857143	0	0,111111111111111	0	0,111111111111111	0,166666666666667	0,166666666666667
m1944	0,25	0,25	0,333333333333333	0,25	0,2	0,111111111111111	0,25	0,2	0,166666666666667	0,2	0,125	0,2	0,2	0,333333333333333	0,333333333333333	0,25	0	0	0,25	0	0	0,111111111111111	0,111111111111111	0,142857142857143	0,25	0,2	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m1945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m501	0,25	0,25	0,333333333333333	0,333333333333333	0,2	0,1	0,25	0,2	0,2	0,25	0,142857142857143	0,25	0,2	0,333333333333333	0,333333333333333	0,333333333333333	0	0	0,25	0	0	0,125	0,125	0,142857142857143	0,25	0,25	0	0,166666666666667	0	0,166666666666667	0,333333333333333	0,333333333333333
m1946	0,25	0,25	0,333333333333333	0,333333333333333	0,2	0,1	0,25	0,2	0,2	0,2	0,142857142857143	0,25	0,2	0,333333333333333	0,333333333333333	0,333333333333333	0	0	0,25	0	0	0,125	0,125	0,142857142857143	0,2	0,25	0	0,166666666666667	0	0,166666666666667	0,25	0,25
m1947	0,2	0,25	0,25	0,25	0,166666666666667	0,1	0,25	0,2	0,166666666666667	0,2	0,125	0,2	0,166666666666667	0,25	0,25	0,25	0	0	0,2	0	0	0,125	0,125	0,125	0,2	0,2	0	0,142857142857143	0	0,166666666666667	0,25	0,25
m1948	0,2	0,25	0,333333333333333	0,25	0,2	0,111111111111111	0,25	0,2	0,166666666666667	0,2	0,125	0,2	0,166666666666667	0,25	0,25	0,25	0	0	0,2	0	0	0,142857142857143	0,142857142857143	0,142857142857143	0,2	0,2	0	0,142857142857143	0	0,2	0,25	0,25
m1369	0,2	0,2	0,25	0,25	0,166666666666667	0,0909090909090909	0,2	0,2	0,166666666666667	0,2	0,125	0,2	0,166666666666667	0,25	0,25	0,25	0	0	0,2	0	0	0,111111111111111	0,111111111111111	0,142857142857143	0,2	0,2	0	0,142857142857143	0	0,142857142857143	0,25	0,25
m1949	0,25	0,25	0,25	0,25	0,2	0,111111111111111	0,25	0,2	0,2	0,25	0,125	0,2	0,2	0,333333333333333	0,333333333333333	0,25	0	0	0,25	0	0	0,125	0,125	0,142857142857143	0,25	0,2	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m1950	0,25	0,25	0,333333333333333	0,333333333333333	0,2	0,1	0,25	0,2	0,2	0,25	0,142857142857143	0,25	0,2	0,333333333333333	0,333333333333333	0,333333333333333	0	0	0,25	0	0	0,125	0,125	0,142857142857143	0,25	0,25	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m1951	0,25	0,25	0,25	0,25	0,2	0,111111111111111	0,25	0,2	0,166666666666667	0,2	0,166666666666667	0,2	0,25	0,25	0,5	0,25	0	0	0,2	0	0	0,125	0,125	0,142857142857143	0,2	0,2	0	0,2	0	0,166666666666667	0,2	0,2
m1952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1953	0,2	0,25	0,25	0,25	0,2	0,1	0,25	0,2	0,166666666666667	0,2	0,111111111111111	0,2	0,25	0,25	0,5	0,25	0	0	0,166666666666667	0	0	0,125	0,125	0,142857142857143	0,2	0,166666666666667	0	0,166666666666667	0	0,166666666666667	0,25	0,25
m1954	0,166666666666667	0,2	0,25	0,25	0,2	0,111111111111111	0,2	0,2	0,142857142857143	0,2	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,125	0,125	0,125	0,166666666666667	0,2	0	0,125	0	0,142857142857143	0,166666666666667	0,166666666666667
m1955	0,25	0,25	0,333333333333333	0,333333333333333	0,25	0,111111111111111	0,25	0,2	0,166666666666667	0,25	0,125	0,25	0,25	0,25	0,5	0,25	0	0	0,25	0	0	0,142857142857143	0,125	0,142857142857143	0,2	0,25	0	0,166666666666667	0	0,166666666666667	0,2	0,2
m1956	0,2	0,25	0,25	0,333333333333333	0,2	0,1	0,25	0,2	0,166666666666667	0,25	0,125	0,2	0,2	0,25	0,333333333333333	0,333333333333333	0	0	0,2	0	0	0,142857142857143	0,142857142857143	0,142857142857143	0,25	0,2	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m1957	0,2	0,25	0,2	0,2	0,2	0,1	0,25	0,2	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,25	0	0	0,166666666666667	0	0	0,125	0,125	0,125	0,2	0,166666666666667	0	0,125	0	0,142857142857143	0,25	0,25
m1958	0,25	0,333333333333333	0,25	0,333333333333333	0,2	0,111111111111111	0,333333333333333	0,25	0,166666666666667	0,2	0,166666666666667	0,2	0,2	0,25	0,333333333333333	0,25	0	0	0,2	0	0	0,166666666666667	0,166666666666667	0,142857142857143	0,2	0,2	0	0,2	0	0,2	0,2	0,2
m1959	0,166666666666667	0,166666666666667	0,166666666666667	0,166666666666667	0,142857142857143	0,0833333333333333	0,166666666666667	0,25	0,125	0,142857142857143	0,1	0,142857142857143	0,142857142857143	0,166666666666667	0,2	0,166666666666667	0	0	0,142857142857143	0	0	0,125	0,125	0,111111111111111	0,142857142857143	0,142857142857143	0	0,111111111111111	0	0,125	0,166666666666667	0,166666666666667
m1960	0,2	0,2	0,25	0,333333333333333	0,2	0,1	0,2	0,166666666666667	0,142857142857143	0,2	0,125	0,25	0,2	0,2	0,333333333333333	0,2	0	0	0,2	0	0	0,125	0,125	0,125	0,166666666666667	0,2	0	0,2	0	0,142857142857143	0,166666666666667	0,166666666666667
m1961	0,166666666666667	0,2	0,2	0,166666666666667	0,142857142857143	0,0909090909090909	0,2	0,142857142857143	0,125	0,166666666666667	0,1	0,142857142857143	0,142857142857143	0,166666666666667	0,2	0,2	0	0	0,142857142857143	0	0	0,1	0,1	0,111111111111111	0,166666666666667	0,142857142857143	0	0,111111111111111	0	0,125	0,2	0,2
m1962	0,2	0,2	0,2	0,166666666666667	0,142857142857143	0,0833333333333333	0,2	0,142857142857143	0,125	0,142857142857143	0,1	0,142857142857143	0,142857142857143	0,166666666666667	0,2	0,166666666666667	0	0	0,142857142857143	0	0	0,0909090909090909	0,0909090909090909	0,111111111111111	0,166666666666667	0,142857142857143	0	0,111111111111111	0	0,125	0,166666666666667	0,166666666666667
m1963	0,2	0,2	0,2	0,166666666666667	0,142857142857143	0,0833333333333333	0,2	0,142857142857143	0,125	0,142857142857143	0,1	0,142857142857143	0,142857142857143	0,166666666666667	0,2	0,166666666666667	0	0	0,142857142857143	0	0	0,0909090909090909	0,0909090909090909	0,111111111111111	0,166666666666667	0,142857142857143	0	0,111111111111111	0	0,125	0,166666666666667	0,166666666666667
m1964	0,2	0,2	0,2	0,166666666666667	0,142857142857143	0,0833333333333333	0,2	0,142857142857143	0,125	0,142857142857143	0,1	0,142857142857143	0,142857142857143	0,166666666666667	0,2	0,166666666666667	0	0	0,142857142857143	0	0	0,0909090909090909	0,0909090909090909	0,111111111111111	0,166666666666667	0,142857142857143	0	0,111111111111111	0	0,125	0,166666666666667	0,166666666666667
m1965	0,2	0,2	0,2	0,166666666666667	0,142857142857143	0,0833333333333333	0,2	0,142857142857143	0,125	0,142857142857143	0,1	0,142857142857143	0,142857142857143	0,166666666666667	0,2	0,166666666666667	0	0	0,142857142857143	0	0	0,0909090909090909	0,0909090909090909	0,111111111111111	0,166666666666667	0,142857142857143	0	0,111111111111111	0	0,125	0,166666666666667	0,166666666666667
m1966	0,2	0,333333333333333	0,333333333333333	0,25	0,2	0,1	0,333333333333333	0,2	0,2	0,2	0,125	0,25	0,2	0,25	0,333333333333333	0,25	0	0	0,2	0	0	0,125	0,125	0,166666666666667	0,25	0,2	0	0,142857142857143	0	0,2	0,2	0,2
m1967	0,2	0,25	0,333333333333333	0,25	0,2	0,1	0,25	0,2	0,166666666666667	0,2	0,125	0,2	0,166666666666667	0,25	0,25	0,25	0	0	0,2	0	0	0,125	0,125	0,142857142857143	0,25	0,2	0	0,142857142857143	0	0,166666666666667	0,333333333333333	0,333333333333333
m1968	0,2	0,25	0,333333333333333	0,333333333333333	0,25	0,125	0,25	0,25	0,166666666666667	0,25	0,125	0,2	0,2	0,25	0,333333333333333	0,25	0	0	0,2	0	0	0,125	0,125	0,142857142857143	0,2	0,25	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m1969	0,2	0,25	0,25	0,25	0,166666666666667	0,0909090909090909	0,25	0,166666666666667	0,166666666666667	0,2	0,125	0,2	0,166666666666667	0,25	0,25	0,25	0	0	0,2	0	0	0,111111111111111	0,111111111111111	0,166666666666667	0,2	0,2	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m1970	0,2	0,25	0,25	0,2	0,166666666666667	0,125	0,25	0,2	0,166666666666667	0,166666666666667	0,111111111111111	0,2	0,2	0,2	0,333333333333333	0,2	0	0	0,166666666666667	0	0	0,142857142857143	0,142857142857143	0,142857142857143	0,2	0,166666666666667	0	0,142857142857143	0	0,166666666666667	0,166666666666667	0,166666666666667
m1971	0,2	0,2	0,25	0,25	0,166666666666667	0,0909090909090909	0,2	0,166666666666667	0,166666666666667	0,166666666666667	0,125	0,2	0,166666666666667	0,25	0,25	0,25	0	0	0,2	0	0	0,111111111111111	0,111111111111111	0,125	0,166666666666667	0,2	0	0,142857142857143	0	0,142857142857143	0,25	0,25
m1972	0,2	0,2	0,2	0,2	0,166666666666667	0,111111111111111	0,2	0,25	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,2	0,2	0,333333333333333	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,125	0,25	0,166666666666667	0	0,142857142857143	0	0,142857142857143	0,2	0,2
m1973	0,142857142857143	0,166666666666667	0,333333333333333	0,166666666666667	0,142857142857143	0,0833333333333333	0,166666666666667	0,142857142857143	0,125	0,142857142857143	0,1	0,142857142857143	0,142857142857143	0,166666666666667	0,2	0,166666666666667	0	0	0,142857142857143	0	0	0,0909090909090909	0,0909090909090909	0,111111111111111	0,2	0,142857142857143	0	0,111111111111111	0	0,125	0,166666666666667	0,166666666666667
m1975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1976	0,25	0,25	0,5	0,25	0,166666666666667	0,111111111111111	0,25	0,2	0,166666666666667	0,2	0,111111111111111	0,2	0,2	0,25	0,333333333333333	0,333333333333333	0	0	0,166666666666667	0	0	0,111111111111111	0,111111111111111	0,142857142857143	0,333333333333333	0,2	0	0,142857142857143	0	0,166666666666667	0,25	0,25
m1977	0,25	0,25	0,333333333333333	0,25	0,2	0,1	0,25	0,2	0,166666666666667	0,2	0,111111111111111	0,2	0,25	0,25	0,5	0,25	0	0	0,2	0	0	0,125	0,111111111111111	0,142857142857143	0,25	0,2	0	0,142857142857143	0	0,166666666666667	0,2	0,2
m1978	0,142857142857143	0,166666666666667	0,142857142857143	0,142857142857143	0,142857142857143	0,0833333333333333	0,166666666666667	0,142857142857143	0,111111111111111	0,125	0,0909090909090909	0,125	0,125	0,142857142857143	0,166666666666667	0,166666666666667	0	0	0,125	0	0	0,1	0,1	0,1	0,142857142857143	0,125	0	0,1	0	0,111111111111111	0,166666666666667	0,166666666666667
m1979	0,166666666666667	0,25	0,25	0,2	0,166666666666667	0,0909090909090909	0,25	0,166666666666667	0,166666666666667	0,166666666666667	0,111111111111111	0,2	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,111111111111111	0,1	0,142857142857143	0,2	0,166666666666667	0	0,125	0	0,166666666666667	0,2	0,2
m1982	0,333333333333333	0,5	0,25	0,2	0,2	0,0909090909090909	0,5	0,2	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,142857142857143	0,142857142857143	0,125	0,166666666666667	0,166666666666667	0	0,125	0	0,142857142857143	0,2	0,2
m1983	0,2	0,25	0,2	0,2	0,2	0,1	0,25	0,2	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,25	0	0	0,166666666666667	0	0	0,111111111111111	0,1	0,111111111111111	0,2	0,166666666666667	0	0,125	0	0,142857142857143	0,166666666666667	0,166666666666667
m1984	0,166666666666667	0,2	0,2	0,2	0,2	0,0909090909090909	0,2	0,2	0,142857142857143	0,166666666666667	0,111111111111111	0,166666666666667	0,166666666666667	0,2	0,25	0,2	0	0	0,166666666666667	0	0	0,125	0,125	0,125	0,166666666666667	0,166666666666667	0	0,125	0	0,142857142857143	0,333333333333333	0,333333333333333
