Element	actin cytoskeleton reorganization	angiogenesis	apoptotic cell clearance	apoptotic process	cell motility	cytokine production involved in inflammatory response	endothelial cell proliferation	epithelium regeneration	establishment of cell polarity	fatty acid synthesis	fibroblast migration	gluconeogenese	glycogen synthesis	glycolysis	ketogenic acid synthesis	leukotriene synthesis	lipoxin synthesis	m1 phenotype and behavior	m2 phenotype and behavior	macrophage differentiation	maresin synthesis	monocyte extravasation	myeloid dendritic cell differentiation	natural killer cell chemotaxis	neutrophil chemotaxis	neutrophil extravasation	p38mapk cascade	phagocytosis, engulfment	platelet activation	platelet degranulation	pmn infiltration	positive regulation of acute inflammatory response	positive regulation of vascular permeability	prostaglandin synthesis	protectin synthesis	reactive oxygen species metabolic process	resolvin synthesis	response to endoplasmic reticulum stress	thromboxan synthesis	vasoconstriction	vasodilation
m2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2146	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2117	1	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2131	0.2	0.166666666666667	0.2	0.166666666666667	0.333333333333333	0.166666666666667	0.142857142857143	0.166666666666667	0.333333333333333	0.0833333333333333	0.125	0.125	0.111111111111111	0.111111111111111	0.0909090909090909	0.0714285714285714	0.1	0.125	0.125	0.142857142857143	0.1	0.166666666666667	0.111111111111111	0.111111111111111	0.25	0.25	0.125	0.25	0.25	0.25	0	0.142857142857143	0.2	0.142857142857143	0	0.111111111111111	0.1	0.125	0.142857142857143	0.2	0.2
m2110	0.2	0.25	0.25	0.166666666666667	0.25	0.25	0.2	0.2	0.333333333333333	0.111111111111111	0.166666666666667	0.166666666666667	0.125	0.166666666666667	0.1	0.0909090909090909	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.2	0.125	0.125	0.2	0.25	0.142857142857143	0.333333333333333	0.25	0.2	0	0.2	0.25	0.2	0	0.125	0.125	0.2	0.125	0.25	0.25
m2125	0.2	0.125	0.166666666666667	0.125	0.2	0.111111111111111	0.111111111111111	0.142857142857143	0.2	0.0714285714285714	0.111111111111111	0.1	0.1	0.1	0.0769230769230769	0.0666666666666667	0.0909090909090909	0.111111111111111	0.111111111111111	0.1	0.0909090909090909	0.166666666666667	0.1	0.1	0.166666666666667	0.25	0.111111111111111	0.2	0.2	0.142857142857143	0	0.111111111111111	0.2	0.1	0	0.0909090909090909	0.0909090909090909	0.1	0.1	0.2	0.2
m2126	0.2	0.125	0.166666666666667	0.125	0.2	0.111111111111111	0.111111111111111	0.142857142857143	0.2	0.0714285714285714	0.111111111111111	0.1	0.1	0.1	0.0769230769230769	0.0666666666666667	0.0909090909090909	0.111111111111111	0.111111111111111	0.1	0.0909090909090909	0.166666666666667	0.1	0.1	0.166666666666667	0.25	0.111111111111111	0.2	0.2	0.142857142857143	0	0.111111111111111	0.2	0.1	0	0.0909090909090909	0.0909090909090909	0.1	0.1	0.2	0.2
m2124	0.2	0.125	0.166666666666667	0.125	0.2	0.111111111111111	0.111111111111111	0.142857142857143	0.2	0.0714285714285714	0.111111111111111	0.1	0.1	0.1	0.0769230769230769	0.0666666666666667	0.111111111111111	0.111111111111111	0.111111111111111	0.1	0.0909090909090909	0.166666666666667	0.1	0.1	0.166666666666667	0.25	0.111111111111111	0.2	0.2	0.142857142857143	0	0.111111111111111	0.2	0.142857142857143	0	0.0909090909090909	0.0909090909090909	0.1	0.111111111111111	0.2	0.2
m2130	0.2	0.125	0.166666666666667	0.125	0.2	0.111111111111111	0.111111111111111	0.142857142857143	0.2	0.0714285714285714	0.111111111111111	0.1	0.1	0.1	0.0769230769230769	0.0666666666666667	0.111111111111111	0.111111111111111	0.111111111111111	0.1	0.0909090909090909	0.166666666666667	0.1	0.1	0.166666666666667	0.25	0.111111111111111	0.2	0.2	0.142857142857143	0	0.111111111111111	0.2	0.142857142857143	0	0.0909090909090909	0.0909090909090909	0.1	0.111111111111111	0.2	0.2
m2128	0.25	0.125	0.2	0.142857142857143	0.25	0.125	0.111111111111111	0.166666666666667	0.2	0.0769230769230769	0.125	0.1	0.1	0.111111111111111	0.0833333333333333	0.0714285714285714	0.1	0.125	0.125	0.111111111111111	0.1	0.142857142857143	0.111111111111111	0.111111111111111	0.2	0.333333333333333	0.125	0.25	0.25	0.166666666666667	0	0.125	0.166666666666667	0.111111111111111	0	0.1	0.1	0.111111111111111	0.111111111111111	0.166666666666667	0.166666666666667
m2102	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2104	0.333333333333333	0.142857142857143	0.2	0.166666666666667	0.333333333333333	0.125	0.125	0.125	0.333333333333333	0.0833333333333333	0.125	0.111111111111111	0.111111111111111	0.111111111111111	0.0909090909090909	0.0714285714285714	0.1	0.111111111111111	0.125	0.125	0.1	0.142857142857143	0.1	0.0909090909090909	0.25	0.25	0.111111111111111	0.125	0.111111111111111	0.125	0	0.142857142857143	0.2	0.111111111111111	0	0.1	0.1	0.125	0.0909090909090909	0.166666666666667	0.166666666666667
m1845	0.5	0.166666666666667	0.25	0.2	0.5	0.142857142857143	0.142857142857143	0.142857142857143	0.5	0.0909090909090909	0.142857142857143	0.125	0.125	0.125	0.1	0.0769230769230769	0.111111111111111	0.125	0.142857142857143	0.142857142857143	0.111111111111111	0.166666666666667	0.111111111111111	0.1	0.333333333333333	0.333333333333333	0.125	0.142857142857143	0.125	0.142857142857143	0	0.166666666666667	0.25	0.125	0	0.111111111111111	0.111111111111111	0.142857142857143	0.1	0.2	0.2
m1846	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1847	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2111	0.333333333333333	0.142857142857143	0.2	0.166666666666667	0.333333333333333	0.125	0.125	0.125	0.333333333333333	0.0833333333333333	0.125	0.111111111111111	0.111111111111111	0.111111111111111	0.0909090909090909	0.0714285714285714	0.1	0.111111111111111	0.125	0.125	0.1	0.142857142857143	0.1	0.0909090909090909	0.25	0.25	0.111111111111111	0.125	0.111111111111111	0.125	0	0.142857142857143	0.2	0.111111111111111	0	0.1	0.1	0.125	0.0909090909090909	0.166666666666667	0.166666666666667
m2132	0.166666666666667	0	0	0	0.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857142857143	0	0	0.125	0.166666666666667	0	0	0	0	0	0	0.166666666666667	0	0	0	0	0	0	0.166666666666667	0.166666666666667
m2129	0.2	0	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0.142857142857143	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0.2	0.2
m2127	0.25	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0.166666666666667	0.25	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0.25	0.25
m2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2159	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2140	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2121	0.2	0.166666666666667	0.25	0.2	0.166666666666667	0.142857142857143	0.142857142857143	0.142857142857143	0.5	0.0909090909090909	0.142857142857143	0.125	0.125	0.125	0.1	0.0769230769230769	0.111111111111111	0.125	0.142857142857143	0.142857142857143	0.111111111111111	0.166666666666667	0.111111111111111	0.1	0.25	0.333333333333333	0.125	0.142857142857143	0.125	0.142857142857143	0	0.166666666666667	0.25	0.125	0	0.111111111111111	0.111111111111111	0.142857142857143	0.1	0.2	0.2
m2116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2115	0.333333333333333	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2133	0.25	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2119	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
m2137	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2107	0.333333333333333	0.142857142857143	0.25	0.166666666666667	0.333333333333333	0.142857142857143	0.125	0.2	0.25	0.0833333333333333	0.142857142857143	0.111111111111111	0.111111111111111	0.125	0.0909090909090909	0.0769230769230769	0.111111111111111	0.142857142857143	0.142857142857143	0.125	0.111111111111111	0.166666666666667	0.125	0.125	0.25	0.5	0.142857142857143	0.333333333333333	0.333333333333333	0.2	0	0.142857142857143	0.2	0.125	0	0.111111111111111	0.111111111111111	0.125	0.125	0.2	0.2
m2123	0.333333333333333	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2154	0.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2109	0.166666666666667	0.111111111111111	0.142857142857143	0.111111111111111	0.166666666666667	0.1	0.1	0.125	0.166666666666667	0.0666666666666667	0.1	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.0714285714285714	0.0625	0.0833333333333333	0.1	0.1	0.0909090909090909	0.0833333333333333	0.142857142857143	0.0909090909090909	0.0909090909090909	0.142857142857143	0.2	0.1	0.166666666666667	0.166666666666667	0.125	0	0.1	0.166666666666667	0.0909090909090909	0	0.0833333333333333	0.0833333333333333	0.0909090909090909	0.0909090909090909	0.166666666666667	0.166666666666667
m2151	0.2	0.125	0.166666666666667	0.125	0.2	0.111111111111111	0.111111111111111	0.142857142857143	0.2	0.0714285714285714	0.111111111111111	0.1	0.1	0.1	0.0769230769230769	0.0666666666666667	0.0909090909090909	0.111111111111111	0.111111111111111	0.1	0.0909090909090909	0.166666666666667	0.1	0.1	0.166666666666667	0.25	0.111111111111111	0.2	0.2	0.142857142857143	0	0.111111111111111	0.2	0.1	0	0.0909090909090909	0.0909090909090909	0.1	0.1	0.2	0.2
m2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2143	0.142857142857143	0.125	0.166666666666667	0.142857142857143	0.125	0.111111111111111	0.111111111111111	0.111111111111111	0.25	0.0769230769230769	0.111111111111111	0.1	0.1	0.1	0.0833333333333333	0.0666666666666667	0.0909090909090909	0.1	0.111111111111111	0.111111111111111	0.0909090909090909	0.125	0.0909090909090909	0.0833333333333333	0.166666666666667	0.2	0.1	0.111111111111111	0.1	0.111111111111111	0	0.125	0.5	0.1	0	0.0909090909090909	0.0909090909090909	0.111111111111111	0.0833333333333333	0.142857142857143	0.142857142857143
m2103	0.166666666666667	0.142857142857143	0.2	0.166666666666667	0.142857142857143	0.125	0.125	0.125	0.333333333333333	0.0833333333333333	0.125	0.111111111111111	0.111111111111111	0.111111111111111	0.0909090909090909	0.0714285714285714	0.1	0.111111111111111	0.125	0.125	0.1	0.142857142857143	0.1	0.0909090909090909	0.2	0.25	0.111111111111111	0.125	0.111111111111111	0.125	0	0.142857142857143	1	0.111111111111111	0	0.1	0.1	0.125	0.0909090909090909	0.166666666666667	0.166666666666667
m670	0.2	0.25	0.2	0.25	0.2	0.25	0.2	0.25	0.2	0.1	0.25	0.166666666666667	0.166666666666667	0.2	0.125	0.1	0.142857142857143	0.166666666666667	0.166666666666667	0.2	0.166666666666667	0.25	0.142857142857143	0.142857142857143	0.2	0.166666666666667	0.166666666666667	0.2	0.166666666666667	0.25	0	0.25	0.333333333333333	0.2	0	0.166666666666667	0.166666666666667	0.25	0.142857142857143	0.166666666666667	0.166666666666667
m2120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
m2155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
m2148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
m1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1412	0.2	0.25	0.25	0.2	0.166666666666667	0.2	0.2	0.2	0.5	0.0909090909090909	0.2	0.166666666666667	0.142857142857143	0.166666666666667	0.125	0.0909090909090909	0.125	0.166666666666667	0.166666666666667	0.2	0.125	0.2	0.142857142857143	0.125	0.25	0.333333333333333	0.166666666666667	0.166666666666667	0.166666666666667	0.5	0	0.2	0.25	0.2	0	0.142857142857143	0.125	0.166666666666667	0.2	0.25	0.25
m2142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
m1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2135	0.2	0.2	0.2	0.142857142857143	0.25	0.2	0.166666666666667	0.166666666666667	0.2	0.1	0.142857142857143	0.142857142857143	0.111111111111111	0.142857142857143	0.0909090909090909	0.0833333333333333	0.125	0.142857142857143	0.166666666666667	0.142857142857143	0.125	0.166666666666667	0.111111111111111	0.111111111111111	0.2	0.2	0.125	0.25	0.25	0.166666666666667	0	0.166666666666667	0.333333333333333	0.166666666666667	0	0.111111111111111	0.125	0.166666666666667	0.111111111111111	0.2	0.2
m2118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
m1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2105	0.25	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
m2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
m2162	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.25	0.125	0.142857142857143	0.142857142857143	0.0769230769230769	0.142857142857143	0.125	0.111111111111111	0.125	0.0909090909090909	0.0769230769230769	0.142857142857143	0.2	0.2	0.166666666666667	0.333333333333333	0.2	0.142857142857143	0.142857142857143	0.166666666666667	0.166666666666667	0.2	0.166666666666667	0.142857142857143	0.142857142857143	0	0.125	0.2	0.142857142857143	0	0.111111111111111	0.142857142857143	0.2	0.142857142857143	0.111111111111111	0.111111111111111
m2164	0.2	0.166666666666667	0.333333333333333	0.333333333333333	0.25	0.333333333333333	0.142857142857143	0.166666666666667	0.125	0.0769230769230769	0.142857142857143	0.125	0.125	0.111111111111111	0.0909090909090909	0.166666666666667	0.166666666666667	0.2	0.25	0.2	0.166666666666667	0.2	0.166666666666667	0.142857142857143	0.2	0.25	0.2	0.25	0.25	0.142857142857143	0.25	0.2	0.166666666666667	0.2	0.5	0.111111111111111	0.25	0.25	0.166666666666667	0.166666666666667	0.166666666666667
m2163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0
m2183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0
m2184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0
m2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0
m2181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0
m2186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0
m2166	0.166666666666667	0.166666666666667	0.166666666666667	0.2	0.166666666666667	0.333333333333333	0.142857142857143	0.166666666666667	0.166666666666667	0.0833333333333333	0.166666666666667	0.142857142857143	0.125	0.142857142857143	0.1	0.0833333333333333	0.166666666666667	0.25	0.25	0.2	0.5	0.25	0.166666666666667	0.166666666666667	0.2	0.2	0.25	0.2	0.166666666666667	0.166666666666667	0	0.142857142857143	0.25	0.166666666666667	0	0.125	0.166666666666667	0.25	0.166666666666667	0.125	0.125
m2167	0.166666666666667	0.166666666666667	0.166666666666667	0.2	0.166666666666667	0.333333333333333	0.142857142857143	0.166666666666667	0.166666666666667	0.0833333333333333	0.166666666666667	0.142857142857143	0.125	0.142857142857143	0.1	0.0833333333333333	0.166666666666667	0.25	0.25	0.2	0.5	0.25	0.166666666666667	0.166666666666667	0.2	0.2	0.25	0.2	0.166666666666667	0.166666666666667	0	0.142857142857143	0.25	0.166666666666667	0	0.125	0.166666666666667	0.25	0.166666666666667	0.125	0.125
m2168	0.166666666666667	0.166666666666667	0.166666666666667	0.2	0.166666666666667	0.25	0.142857142857143	0.166666666666667	0.166666666666667	0.0833333333333333	0.166666666666667	0.142857142857143	0.125	0.142857142857143	0.1	0.0833333333333333	0.125	0.2	0.166666666666667	0.166666666666667	0.5	0.2	0.142857142857143	0.166666666666667	0.2	0.2	0.2	0.2	0.166666666666667	0.166666666666667	0	0.142857142857143	0.25	0.166666666666667	0	0.125	0.142857142857143	0.25	0.142857142857143	0.125	0.125
m2169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2222	0.111111111111111	0.111111111111111	0.333333333333333	0.2	0.166666666666667	0.333333333333333	0.1	0.111111111111111	0.166666666666667	0.0714285714285714	0.111111111111111	0.0909090909090909	0.0909090909090909	0.1	0.0769230769230769	0.0666666666666667	0.125	0.142857142857143	0.166666666666667	0.25	0.125	0.333333333333333	0.25	0.111111111111111	0.142857142857143	0.25	0.333333333333333	0.5	0.111111111111111	0.111111111111111	0	0.142857142857143	0.125	0.166666666666667	0	0.0833333333333333	0.5	0.166666666666667	0.111111111111111	0.111111111111111	0.111111111111111
m2192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2170	0.2	0.125	0.333333333333333	0.333333333333333	0.25	0.25	0.111111111111111	0.166666666666667	0.125	0.0769230769230769	0.125	0.1	0.1	0.111111111111111	0.0833333333333333	0.0714285714285714	0.166666666666667	0.2	0.25	0.2	0.166666666666667	0.2	0.166666666666667	0.111111111111111	0.2	0.166666666666667	0.2	0.25	0.25	0.125	0	0.2	0.166666666666667	0.2	0.5	0.1	0.166666666666667	0.2	0.142857142857143	0.166666666666667	0.166666666666667
m2197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2201	0.25	0.142857142857143	0.5	0.5	0.333333333333333	0.333333333333333	0.125	0.2	0.142857142857143	0.0833333333333333	0.142857142857143	0.111111111111111	0.111111111111111	0.125	0.0909090909090909	0.0769230769230769	0.2	0.25	0.333333333333333	0.25	0.2	0.25	0.2	0.125	0.25	0.2	0.25	0.333333333333333	0.333333333333333	0.142857142857143	0	0.25	0.2	0.25	1	0.111111111111111	0.2	0.25	0.166666666666667	0.2	0.2
m2202	0.25	0.2	0.5	0.5	0.333333333333333	0.5	0.166666666666667	0.2	0.142857142857143	0.0833333333333333	0.166666666666667	0.142857142857143	0.142857142857143	0.125	0.1	0.0833333333333333	0.2	0.25	0.333333333333333	0.25	0.2	0.25	0.2	0.125	0.25	0.2	0.25	0.333333333333333	0.333333333333333	0.166666666666667	0	0.25	0.2	0.25	1	0.125	0.2	0.333333333333333	0.166666666666667	0.2	0.2
m2165	0.166666666666667	0.111111111111111	0.25	0.25	0.2	0.2	0.1	0.142857142857143	0.111111111111111	0.0714285714285714	0.111111111111111	0.0909090909090909	0.0909090909090909	0.1	0.0769230769230769	0.166666666666667	0.142857142857143	0.166666666666667	0.2	0.166666666666667	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0.166666666666667	0.2	0.166666666666667	0.2	0.2	0.111111111111111	0	0.166666666666667	0.142857142857143	0.166666666666667	0.333333333333333	0.0909090909090909	0.142857142857143	0.166666666666667	0.166666666666667	0.142857142857143	0.142857142857143
m2171	0.2	0.125	0.333333333333333	0.333333333333333	0.25	0.25	0.111111111111111	0.166666666666667	0.125	0.0769230769230769	0.125	0.1	0.1	0.111111111111111	0.0833333333333333	0.0714285714285714	0.166666666666667	0.2	0.25	0.2	0.166666666666667	0.2	0.166666666666667	0.111111111111111	0.2	0.166666666666667	0.2	0.25	0.25	0.125	0	0.2	0.166666666666667	0.2	0.5	0.1	0.166666666666667	0.2	0.142857142857143	0.166666666666667	0.166666666666667
m2203	0.25	0.142857142857143	0.5	0.5	0.333333333333333	0.333333333333333	0.125	0.2	0.142857142857143	0.0833333333333333	0.142857142857143	0.111111111111111	0.111111111111111	0.125	0.0909090909090909	0.0769230769230769	0.2	0.25	0.333333333333333	0.25	0.2	0.25	0.2	0.125	0.25	0.2	0.25	0.333333333333333	0.333333333333333	0.142857142857143	0	0.25	0.2	0.25	1	0.111111111111111	0.2	0.25	0.166666666666667	0.2	0.2
m2172	0.166666666666667	0.142857142857143	0.333333333333333	0.2	0.142857142857143	0.25	0.125	0.125	0.142857142857143	0.0833333333333333	0.125	0.111111111111111	0.111111111111111	0.111111111111111	0.0909090909090909	0.0714285714285714	0.125	0.142857142857143	0.166666666666667	0.2	0.125	0.2	0.166666666666667	0.0909090909090909	0.125	0.333333333333333	0.2	0.333333333333333	0.142857142857143	0.125	0.333333333333333	0.166666666666667	0.166666666666667	0.166666666666667	0	0.1	0.333333333333333	0.142857142857143	0.111111111111111	0.142857142857143	0.142857142857143
m2173	0.142857142857143	0.125	0.25	0.166666666666667	0.125	0.2	0.111111111111111	0.111111111111111	0.125	0.0769230769230769	0.111111111111111	0.1	0.1	0.1	0.0833333333333333	0.0666666666666667	0.111111111111111	0.125	0.142857142857143	0.166666666666667	0.111111111111111	0.166666666666667	0.142857142857143	0.0833333333333333	0.111111111111111	0.25	0.166666666666667	0.25	0.125	0.111111111111111	0.25	0.142857142857143	0.142857142857143	0.142857142857143	0	0.0909090909090909	0.25	0.125	0.1	0.125	0.125
