Element	autophagosome assembly	autophagosome maturation	autophagosome-lysosome fusion	fabry disease	farber disease	gaucher disease	gm1 gangliosidosis	krabbe disease	negative regulation of autophagy	niemann-pick disease type a/b	phagophore	phagophore assembly site	positive regulation of cell growth	positive regulation of glycolytic process	sialidosis disease	tay-sachs disease	type 1 gd	type 2 gd	type 3 gd
m1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1461	0.111111111111111	0.1	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0.125	0.125	0.125	0.125	0.142857142857143	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1462	0.142857142857143	0.125	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m1463	0.142857142857143	0.125	0.25	0	0.2	0.2	0	0.166666666666667	0.166666666666667	0.166666666666667	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.2	0.2	0.2
m1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1480	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1482	0.142857142857143	0.125	0.2	0	0.2	0.2	0	0.166666666666667	0.142857142857143	0.166666666666667	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1485	0.142857142857143	0.125	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m1220	0.125	0.111111111111111	0.166666666666667	0	0.2	0.2	0	0.166666666666667	0.125	0.166666666666667	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1523	0.142857142857143	0.125	0.2	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m1525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1542	0.142857142857143	0.125	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m1543	0.125	0.111111111111111	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1563	0.111111111111111	0.1	0.166666666666667	0	0.142857142857143	0.142857142857143	0	0.125	0.111111111111111	0.125	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.125	0.125	0.125
m1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1515	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.111111111111111	0.142857142857143	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1494	0.166666666666667	0.142857142857143	0.2	0	0.2	0.2	0	0.166666666666667	0.2	0.166666666666667	0.2	0.25	0.2	0.2	0	0	0.2	0.2	0.2
m1592	0.142857142857143	0.125	0.2	0	0.2	0.166666666666667	0	0.166666666666667	0.142857142857143	0.166666666666667	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m1593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1629	0.142857142857143	0.125	0.2	0	0.2	0.2	0	0.166666666666667	0.166666666666667	0.166666666666667	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.2	0.2	0.2
m1630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1634	0.125	0.111111111111111	0.2	0	0.2	0.166666666666667	0	0.166666666666667	0.142857142857143	0.166666666666667	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1249	0.142857142857143	0.125	0.2	0	0.25	0.25	0	0.2	0.142857142857143	0.2	0.166666666666667	0.2	0.142857142857143	0.142857142857143	0	0	0.2	0.2	0.2
m1638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1643	0.125	0.111111111111111	0.2	0	0.2	0.166666666666667	0	0.166666666666667	0.142857142857143	0.166666666666667	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m1644	0.125	0.111111111111111	0.2	0	0.2	0.166666666666667	0	0.166666666666667	0.142857142857143	0.166666666666667	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.25	0.25	0.25
m1646	0.111111111111111	0.1	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.125	0.142857142857143	0.125	0.125	0	0	0.2	0.2	0.2
m1274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1671	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.111111111111111	0.142857142857143	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1502	0.142857142857143	0.125	0.2	0	0.2	0.2	0	0.166666666666667	0.125	0.166666666666667	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1694	0.111111111111111	0.1	0.142857142857143	0	0.125	0.125	0	0.111111111111111	0.111111111111111	0.111111111111111	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m1695	0.111111111111111	0.1	0.142857142857143	0	0.142857142857143	0.142857142857143	0	0.125	0.1	0.125	0.125	0.142857142857143	0.1	0.1	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m1696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1701	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1023	0.142857142857143	0.125	0.2	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m1723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1466	0.142857142857143	0.125	0.166666666666667	0	0.2	0.166666666666667	0	0.166666666666667	0.125	0.166666666666667	0.166666666666667	0.2	0.125	0.125	0	0	0.2	0.2	0.2
m1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1756	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1772	0.111111111111111	0.1	0.125	0	0.142857142857143	0.142857142857143	0	0.125	0.111111111111111	0.125	0.125	0.142857142857143	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m1773	0.125	0.111111111111111	0.142857142857143	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1791	0.142857142857143	0.125	0.25	0	0.2	0.2	0	0.166666666666667	0.166666666666667	0.166666666666667	0.166666666666667	0.2	0.166666666666667	0.166666666666667	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1808	0.125	0.111111111111111	0.25	0	0.142857142857143	0.142857142857143	0	0.125	0.142857142857143	0.125	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1815	0.125	0.111111111111111	0.166666666666667	0	0.166666666666667	0.142857142857143	0	0.142857142857143	0.125	0.142857142857143	0.142857142857143	0.166666666666667	0.125	0.125	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1825	0.125	0.111111111111111	0.142857142857143	0	0.142857142857143	0.125	0	0.125	0.111111111111111	0.125	0.142857142857143	0.166666666666667	0.111111111111111	0.111111111111111	0	0	0.142857142857143	0.142857142857143	0.142857142857143
m1826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1860	0.125	0.111111111111111	0.2	0	0.166666666666667	0.166666666666667	0	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.166666666666667	0.142857142857143	0.142857142857143	0	0	0.166666666666667	0.166666666666667	0.166666666666667
m1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m1863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
