Element	autophagosome assembly	autophagosome maturation	autophagosome-lysosome fusion	fabry disease	farber disease	gaucher disease	gm1 gangliosidosis	krabbe disease	metachromatic leukodystrophy	negative regulation of autophagy	niemann-pick disease type a/b	phagophore	phagophore assembly site	positive regulation of cell growth	positive regulation of glycolytic process	sandhoff disease	tay-sachs disease	type 1 gd	type 2 gd	type 3 gd
m2063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2077	1.66666666666667	1.66666666666667	2	0	0	0	0	0	0	2	0	1.66666666666667	1.66666666666667	2	2	0	0	2	2	2
m2078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2238	1.5	1.5	1	0	0	0	0	0	0	4.41136395041736	0	1.5	1.5	4.41136395041736	4.41136395041736	0	0	2	2	2
m2240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2319	1	1	1.33333333333333	0	0	0	0	0	0	1.13025210084034	0	1	1	1.13025210084034	1.13025210084034	0	0	1.16666666666667	1.16666666666667	1.16666666666667
m2320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2548	0	0	3.69246760116703	0	0	0	0	0	0	3.31354650847302	0	0	0	3.31354650847302	3.31354650847302	0	0	0	0	0
m2558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2577	0.0769230769230769	0.0769230769230769	1.30613830613831	0	0	0	0	0	0	0.583333333333333	0	0.0769230769230769	0.0769230769230769	0.583333333333333	0.583333333333333	0	0	0	0	0
m2581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2863	2	2	2	0	0	0	0	0	0	2	0	2	2	2	2	0	0	2	2	2
m2869	0	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2881	0.8	0.8	5.16666666666667	0	0	0	0	0	0	5.13584373143197	0	0.8	0.8	5.13584373143197	5.13584373143197	0	0	0	0	0
m2882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m2948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
